stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,link,images,occasion,age_group,product_location,condition
,4.1/5 (218 reviews),0.25 kg,Barcelona Logo Printed T-Shirt (Black),http://www.kaymu.com.np/barcelona-logo-printed-t-shirt-black-1679497.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7975-7949761-1-zoom.jpg,mgclassico,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Men's Sports Tees - Blue,http://www.kaymu.com.np/mens-sports-tees-blue-1670810.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2070-0180761-1-zoom.jpg,Option,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Sky Blue Manchester  United T-shirt,http://www.kaymu.com.np/sky-blue-manchester-united-t-shirt-1674887.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8373-7884761-1-zoom.jpg,mgclassico,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (138 reviews),0.30 kg,Mark Jeans Grey Round Neck T-Shirt,http://www.kaymu.com.np/mark-jeans-grey-round-neck-t-shirt-1683121.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3816-1213861-1-zoom.jpg,GTC Shopping,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.9/5 (73 reviews),0.30 kg,Men's Plain Red T-Shirt,http://www.kaymu.com.np/mens-plain-red-t-shirt-1667106.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8089-6017661-1-zoom.jpg,BA Traders,Rs 300,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Red Dare To Zlatan T-shirt,http://www.kaymu.com.np/red-dare-to-zlatan-t-shirt-1674893.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9636-3984761-1-zoom.jpg,mgclassico,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.60 kg,Pack Of 2 Black and Grey Full Sleeve V-Neck T-shirt,http://www.kaymu.com.np/pack-of-2-black-and-grey-full-sleeve-v-neck-t-shirt-1670671.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8770-1760761-1-zoom.jpg,D2fancy,Rs 550,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (659 reviews),0.30 kg,Black V-Neck T-Shirt for Men,http://www.kaymu.com.np/black-v-neck-t-shirt-for-men-1670646.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7747-6460761-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,White and Blue Arsenal Logo T-shirt,http://www.kaymu.com.np/white-and-blue-arsenal-logo-t-shirt-1674900.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9935-0094761-1-zoom.jpg,mgclassico,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (138 reviews),0.30 kg,Necked Jeans Round Neck T-Shirt With Buttons - Black & White,http://www.kaymu.com.np/necked-jeans-round-neck-t-shirt-with-buttons-black-white-1683119.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3684-9113861-1-zoom.jpg,GTC Shopping,"Rs 1,575",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Black Full Sleeve V-Neck T-Shirt for Men,http://www.kaymu.com.np/black-full-sleeve-v-neck-t-shirt-for-men-1670662.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6083-2660761-1-zoom.jpg,D2fancy,Rs 300,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,Men's Chain Tshirt - Black,http://www.kaymu.com.np/mens-chain-tshirt-black-1669896.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7739-6989661-1-zoom.jpg,Option,Rs 850,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Full Sleeve White V-Neck T-Shirt for Men,http://www.kaymu.com.np/full-sleeve-white-v-neck-t-shirt-for-men-1670663.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6195-3660761-1-zoom.jpg,D2fancy,Rs 300,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,Printed V-Neck Tshirt - Black,http://www.kaymu.com.np/printed-v-neck-tshirt-black-1669894.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7631-4989661-1-zoom.jpg,Option,Rs 850,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Grey Men's Printed T-shirt,http://www.kaymu.com.np/grey-mens-printed-t-shirt-1669877.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6422-7789661-1-zoom.jpg,Option,Rs 890,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Blue Men's Printed T-shirt,http://www.kaymu.com.np/blue-mens-printed-t-shirt-1669881.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6662-1889661-1-zoom.jpg,Option,Rs 890,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,White and Blue Men's Sport Tees,http://www.kaymu.com.np/white-and-blue-mens-sport-tees-1670812.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2245-2180761-1-zoom.jpg,Option,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,Next Buttoned Collar T-shirt - Grey,http://www.kaymu.com.np/next-buttoned-collar-t-shirt-grey-1669895.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7682-5989661-1-zoom.jpg,Option,Rs 890,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.30 kg,Brown Printed T-shirt,http://www.kaymu.com.np/brown-printed-t-shirt-1669873.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6181-3789661-1-zoom.jpg,Option,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Nike Dry Fit Pro Combat Full Sleeve T-Shirt - Black,http://www.kaymu.com.np/nike-dry-fit-pro-combat-full-sleeve-t-shirt-black-1682554.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-4346-4552861-1-zoom.jpg,mgclassico,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.30 kg,Green Men's V-Neck Printed T-shirt,http://www.kaymu.com.np/green-mens-v-neck-printed-t-shirt-1669874.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6243-4789661-1-zoom.jpg,Option,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Nike Dry Fit Pro Combat Full Sleeve T-Shirt - Blue,http://www.kaymu.com.np/nike-dry-fit-pro-combat-full-sleeve-t-shirt-blue-1682553.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-4341-3552861-1-zoom.jpg,mgclassico,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.40 kg,Nepal Home Football Jersey Set - Red,http://www.kaymu.com.np/nepal-home-football-jersey-set-red-1682224.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-8057-4222861-1-zoom.jpg,mgclassico,Rs 849,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Adidas Full Sleeve Climacool T-Shirt - Black,http://www.kaymu.com.np/adidas-full-sleeve-climacool-t-shirt-black-1682550.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-4339-0552861-1-zoom.jpg,mgclassico,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Pack of 3 Round Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-3-round-neck-t-shirt-for-men-1682417.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9050-7142861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.00 kg,Pack Of 3 T-shirt for Men,http://www.kaymu.com.np/pack-of-3-t-shirt-for-men-1682411.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8868-1142861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Red Round Neck T-shirt,http://www.kaymu.com.np/red-round-neck-t-shirt-1682402.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8073-2042861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,White Round Neck T-shirt,http://www.kaymu.com.np/white-round-neck-t-shirt-1682406.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8383-6042861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Grey Round Neck T-shirt,http://www.kaymu.com.np/grey-round-neck-t-shirt-1682392.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7730-2932861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.60 kg,Pack of 2 White and Blue Round Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-2-white-and-blue-round-neck-t-shirt-for-men-1682407.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8492-7042861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Blue Round Neck T-shirt,http://www.kaymu.com.np/blue-round-neck-t-shirt-1682390.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7341-0932861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Black Adidas T-shirt for Men,http://www.kaymu.com.np/black-adidas-t-shirt-for-men-1682704.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3466-4072861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Nike Dry Fit Pro Combat Full Sleeve T-Shirt - White,http://www.kaymu.com.np/nike-dry-fit-pro-combat-full-sleeve-t-shirt-white-1682552.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-4336-2552861-1-zoom.jpg,mgclassico,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Grey Ganesh Printed T-shirt for Men,http://www.kaymu.com.np/grey-ganesh-printed-t-shirt-for-men-1682328.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3137-8232861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Maroon Round Neck T-shirt,http://www.kaymu.com.np/maroon-round-neck-t-shirt-1682393.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7906-3932861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Adidas Full Sleeve Climacool T-Shirt - White,http://www.kaymu.com.np/adidas-full-sleeve-climacool-t-shirt-white-1682549.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-4334-9452861-1-zoom.jpg,mgclassico,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Black Ghar Printed T-Shirt,http://www.kaymu.com.np/black-ghar-printed-t-shirt-1683253.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0358-3523861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Volks Wagon Printed V-Neck T-Shirt - Blue,http://www.kaymu.com.np/volks-wagon-printed-v-neck-t-shirt-blue-1684249.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2384-9424861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Neck T-Shirt With Zipper - Blue,http://www.kaymu.com.np/full-sleeve-t-neck-t-shirt-with-zipper-blue-1684267.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3106-7624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Brown Men's V-Neck Printed T-shirt,http://www.kaymu.com.np/brown-mens-v-neck-printed-t-shirt-1673168.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3435-8613761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve Round Neck T-Shirt - Green & Black,http://www.kaymu.com.np/full-sleeve-round-neck-t-shirt-green-black-1684260.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2984-0624861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Grey Buddha Printed T-Shirt,http://www.kaymu.com.np/grey-buddha-printed-t-shirt-1683262.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0354-2623861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Red Men's V-Neck Printed T-shirt,http://www.kaymu.com.np/red-mens-v-neck-printed-t-shirt-1673140.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0680-0413761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (60 reviews),0.50 kg,Men's Striped T-shirt - Maroon,http://www.kaymu.com.np/mens-striped-t-shirt-maroon-1673138.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0500-8313761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Blue Men's Striped T-shirt,http://www.kaymu.com.np/blue-mens-striped-t-shirt-1673132.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9718-2313761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Obey Printed T-shirt,http://www.kaymu.com.np/grey-obey-printed-t-shirt-1673158.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2357-8513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Rebel Eight T-shirt,http://www.kaymu.com.np/grey-rebel-eight-t-shirt-1673155.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2117-5513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.50 kg,Grey Men's Striped T-shirt,http://www.kaymu.com.np/grey-mens-striped-t-shirt-1673139.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0616-9313761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Shirt With Zipper - Blue,http://www.kaymu.com.np/full-sleeve-t-shirt-with-zipper-blue-1684262.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3041-2624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Black Dragon Skull Glow In The Dark T-shirt,http://www.kaymu.com.np/black-dragon-skull-glow-in-the-dark-t-shirt-1673148.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1712-8413761-1-zoom.jpg,ssfashion,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Pink and White Men's Striped T-shirt,http://www.kaymu.com.np/pink-and-white-mens-striped-t-shirt-1673143.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1034-3413761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Zigga Printed V-Neck T-Shirt - Blue,http://www.kaymu.com.np/zigga-printed-v-neck-t-shirt-blue-1684252.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2439-2524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Men's V-Neck Printed T-shirt - Blue,http://www.kaymu.com.np/mens-v-neck-printed-t-shirt-blue-1673170.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3736-0713761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.50 kg,Maroon Men's Striped T-shirt,http://www.kaymu.com.np/maroon-mens-striped-t-shirt-1673133.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9783-3313761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Mickey Mouse T-shirt,http://www.kaymu.com.np/grey-mickey-mouse-t-shirt-1673157.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2297-7513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Trukfit T-shirt,http://www.kaymu.com.np/grey-trukfit-t-shirt-1673156.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2175-6513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Neck T-Shirt With Buttons - White,http://www.kaymu.com.np/full-sleeve-t-neck-t-shirt-with-buttons-white-1684269.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3164-9624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Men's V-Neck Printed T-shirt - Brick,http://www.kaymu.com.np/mens-v-neck-printed-t-shirt-brick-1673169.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3559-9613761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Black Round Neck T-shirt  for Men,http://www.kaymu.com.np/black-round-neck-t-shirt-for-men-1683663.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4335-3663861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve Round Neck T-Shirt - Red & Black,http://www.kaymu.com.np/full-sleeve-round-neck-t-shirt-red-black-1684261.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2988-1624861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Careless World T-shirt,http://www.kaymu.com.np/grey-careless-world-t-shirt-1673153.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1938-3513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck Devil Print T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-devil-print-t-shirts-for-men-1683515.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3044-5153861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Black V-Neck Devil Print T-shirt  for Men,http://www.kaymu.com.np/black-v-neck-devil-print-t-shirt-for-men-1683504.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1347-4053861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,V-Neck T-Shirt With Buttons - Black,http://www.kaymu.com.np/v-neck-t-shirt-with-buttons-black-1684245.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2262-5424861-1-zoom.jpg,shreeganeshfancy,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Neck T-Shirt - White,http://www.kaymu.com.np/full-sleeve-t-neck-t-shirt-white-1684266.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3104-6624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,White Devil Print V-neck T-shirt for Men,http://www.kaymu.com.np/white-devil-print-v-neck-t-shirt-for-men-1683512.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2675-2153861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Grey V-neck T-shirt for Men,http://www.kaymu.com.np/grey-v-neck-t-shirt-for-men-1683484.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-7456-4843861-1-zoom.jpg,D2fancy,Rs 280,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.00 kg,Pack of 4 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-4-round-neck-t-shirts-for-men-1683694.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6312-4963861-1-zoom.jpg,D2fancy,Rs 850,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Zigga Printed V-Neck T-Shirt - Brown,http://www.kaymu.com.np/zigga-printed-v-neck-t-shirt-brown-1684253.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2443-3524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683670.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4888-0763861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve Round Neck T-Shirt - White & Black,http://www.kaymu.com.np/full-sleeve-round-neck-t-shirt-white-black-1684255.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2499-5524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-v-neck-t-shirts-for-men-1683496.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9547-6943861-1-zoom.jpg,D2fancy,Rs 725,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (659 reviews),0.10 kg,pack of 3 dark grey blue and grey tshirt,http://www.kaymu.com.np/pack-of-3-dark-grey-blue-and-grey-tshirt-1683499.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-0049-9943861-1-zoom.jpg,D2fancy,Rs 725,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.00 kg,Pack of 2 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-round-neck-t-shirts-for-men-1683682.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5575-2863861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.00 kg,Pack of 3 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-round-neck-t-shirts-for-men-1683688.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5937-8863861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-round-neck-t-shirts-for-men-1683686.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5759-6863861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck Devil Print T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-devil-print-t-shirts-for-men-1683516.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3172-6153861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Brown V-neck T-shirt for Men,http://www.kaymu.com.np/brown-v-neck-t-shirt-for-men-1683709.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9040-9073861-1-zoom.jpg,D2fancy,Rs 280,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683700.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8258-0073861-1-zoom.jpg,D2fancy,Rs 500,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683492.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9031-2943861-1-zoom.jpg,D2fancy,Rs 500,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
