stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,images,occasion,age_group,product_location,condition
Stitched,3.6/5 (45 reviews),0.30 kg,White Top Coastel Baseball T-Shirt With Buttons,http://www.kaymu.com.np/white-top-coastel-baseball-t-shirt-with-buttons-300872.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6658-278003-1-zoom.jpg,AwesomeDeal,"Rs 1,250","[{'url': 'http://static.kaymu.com.np/p/other-6658-278003-1-zoom.jpg', 'path': 'full/6a671cee3ad84682e0ec3f070c65731e2ed218d6.jpg', 'checksum': '0c1c50060a77894b495b6fd0b7c3fa98'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,H&M Round Neck V-Shirt For Men Black,http://www.kaymu.com.np/h-m-round-neck-v-shirt-for-men-black-1666132.html,Men's,,Cotton,http://static.kaymu.com.np/p/h-m-4544-2316661-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/h-m-4544-2316661-1-zoom.jpg', 'path': 'full/bbd6af89c9abd14cb14fd39d5a0d4dc20e09a0b9.jpg', 'checksum': 'cbefb55c835b7c52fb7187c0cc678e00'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Key Printed T-Neck T-Shirt For Men Black,http://www.kaymu.com.np/key-printed-t-neck-t-shirt-for-men-black-1666142.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4663-2416661-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-4663-2416661-1-zoom.jpg', 'path': 'full/3ffcdc344c629d48e72609393160d85f497c2809.jpg', 'checksum': '5d04c04b63682e4c1645be2b25fb1a56'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Printed Poloneck Tshirt For Men Red,http://www.kaymu.com.np/printed-poloneck-tshirt-for-men-red-1666154.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4652-4516661-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-4652-4516661-1-zoom.jpg', 'path': 'full/1f85e1d1e2a6843e5a21a22f0990958bd4a11204.jpg', 'checksum': 'e87372c29d5aaf5ea76390bfd2d32845'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,V-Neck Polo Tshirt For Men  Black,http://www.kaymu.com.np/v-neck-polo-tshirt-for-men-black-1666126.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4548-6216661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4548-6216661-1-zoom.jpg', 'path': 'full/e0b3624d649c4223d2eb1093b8cd6133e2e952f5.jpg', 'checksum': '84cf1bb0dee2c7483783ffa73949ce17'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,White Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/white-top-coastel-baseball-t-shirt-300853.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5519-358003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5519-358003-1-zoom.jpg', 'path': 'full/395f65af86aab7e50be60914e6e9a40734813688.jpg', 'checksum': '9899ec94a2b67681af65700beeb320d9'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Dark Blue Gant Printed T-Shirt for Men,http://www.kaymu.com.np/dark-blue-gant-printed-t-shirt-for-men-1676932.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4257-2396761-1-zoom.jpg,AwesomeDeal,Rs 950,"[{'url': 'http://static.kaymu.com.np/p/other-4257-2396761-1-zoom.jpg', 'path': 'full/19ac15d7fc6a5dfce36fb1b5fd5793c658d9195b.jpg', 'checksum': '204cd0fac15772e135db73c680a8a41b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Grey Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/grey-top-coastel-baseball-t-shirt-300852.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5459-258003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5459-258003-1-zoom.jpg', 'path': 'full/427191a5661f567ca2dcef24947ce1131c69fc56.jpg', 'checksum': '1805c2588410edbdf6971a1848233f36'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Key Printed T-Neck T-Shirt For Men Red,http://www.kaymu.com.np/key-printed-t-neck-t-shirt-for-men-red-1666148.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4658-8416661-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-4658-8416661-1-zoom.jpg', 'path': 'full/003004f2a3266f0372dc7bb87f056b142c4b7648.jpg', 'checksum': '38c60bbf10d063b3ebafd000ee389245'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (140 reviews),0.30 kg,Quarter Sleeve Cotton T-Shirt - Brown,http://www.kaymu.com.np/quarter-sleeve-cotton-t-shirt-brown-290682.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9718-286092-1-zoom.jpg,SurajJeansCollection,Rs 950,"[{'url': 'http://static.kaymu.com.np/p/other-9718-286092-1-zoom.jpg', 'path': 'full/dcb1deb25e4edc7cb7804343cf99e8e82e2a7fe4.jpg', 'checksum': 'a7936747e617b026f8c0b2b1aa3024c6'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Whale Ale Printed T-Shirt for Men - White,http://www.kaymu.com.np/whale-ale-printed-t-shirt-for-men-white-1676929.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3956-9296761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-3956-9296761-1-zoom.jpg', 'path': 'full/800ba647dd230cdb58cf4b1142fb8599b76b2408.jpg', 'checksum': '1b0ffe6d046548db0e050a680c748c88'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,V-Neck Polo Tshirt For Men Blue,http://www.kaymu.com.np/v-neck-polo-tshirt-for-men-blue-1666123.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4549-3216661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4549-3216661-1-zoom.jpg', 'path': 'full/6598e1313371fa213fe76665826a476ad2c2c37a.jpg', 'checksum': 'c1297829dcbf8254151ad599518b7a73'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Whale Ale Printed T-Shirt for Men - Black,http://www.kaymu.com.np/whale-ale-printed-t-shirt-for-men-black-1676930.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4137-0396761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-4137-0396761-1-zoom.jpg', 'path': 'full/14375b4c91dc45ba9c403344184c1629cfe5c76c.jpg', 'checksum': '4d32d3edcde5f6f6f07b8fad05893550'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Black Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/black-top-coastel-baseball-t-shirt-300851.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5399-158003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5399-158003-1-zoom.jpg', 'path': 'full/f50d1cb033b824aad67f2c234049fecd5daca8c6.jpg', 'checksum': '0675f7e73822d1fbb790268e9c8b6812'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Black & Red Stripped V-Neck T-Shirt for Men,http://www.kaymu.com.np/black-red-stripped-v-neck-t-shirt-for-men-1676938.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4556-8396761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-4556-8396761-1-zoom.jpg', 'path': 'full/453ef76e747bc1341ff3fc1b7007f9b3d9d21c6d.jpg', 'checksum': 'd69026b29f472dcc613f74278036c933'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Key Printed T-Neck T-Shirt For Men White,http://www.kaymu.com.np/key-printed-t-neck-t-shirt-for-men-white-1666147.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4660-7416661-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-4660-7416661-1-zoom.jpg', 'path': 'full/aa5e339fe9970f3df39493c984b77c8b95acbf82.jpg', 'checksum': '0d3cafba544273061ee2bc8427dbd25e'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Vans White Tshirt For Men,http://www.kaymu.com.np/vans-white-tshirt-for-men-1666117.html,Men's,,Cotton,http://static.kaymu.com.np/p/vans_bags-4549-7116661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/vans_bags-4549-7116661-1-zoom.jpg', 'path': 'full/ce91ff5a1fa51d3efc16b733360f56a872bbc1d1.jpg', 'checksum': '29df3747862df82d381894d6f7171588'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Get Printed T-Shirt for Men - Black,http://www.kaymu.com.np/get-printed-t-shirt-for-men-black-1676941.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4798-1496761-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4798-1496761-1-zoom.jpg', 'path': 'full/7aa59d7c4a417faafe5356d46fb74de4a058769c.jpg', 'checksum': '889035d6cf4c26ba3350b35190115078'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Joker Printed T-Shirt,http://www.kaymu.com.np/joker-printed-t-shirt-1679751.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7728-1579761-1-zoom.jpg,OptionWearPatan,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-7728-1579761-1-zoom.jpg', 'path': 'full/c5a81f395058461388b0854b8c5cd0e78b0e17e9.jpg', 'checksum': '0ad52662632d73dee073b3e2e58a3c50'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.30 kg,Men's V-Neck Striped T-Shirt (Orange/White),http://www.kaymu.com.np/mens-v-neck-striped-t-shirt-orange-white-1679788.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0191-8879761-1-zoom.jpg,OptionWearPatan,Rs 600,"[{'url': 'http://static.kaymu.com.np/p/other-0191-8879761-1-zoom.jpg', 'path': 'full/b2640208463ad77623785c710a57fef76c126a87.jpg', 'checksum': '22b855991fab64b9f840f827bf96b36d'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Yak Printed T-Shirt (Dark Green),http://www.kaymu.com.np/yak-printed-t-shirt-dark-green-1681308.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7155-8031861-1-zoom.jpg,AsianCotton,Rs 399,"[{'url': 'http://static.kaymu.com.np/p/other-7155-8031861-1-zoom.jpg', 'path': 'full/3b3c00edc1451fbab4b7f8ca8a895411da28a97a.jpg', 'checksum': 'ae5a1138bfc26d99e6075436fdf2821f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Owl Printed Wash Tshirt For Men,http://www.kaymu.com.np/owl-printed-wash-tshirt-for-men-1666153.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4652-3516661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4652-3516661-1-zoom.jpg', 'path': 'full/ed4a3b6db3c5559194a913c9b44f3676042f166f.jpg', 'checksum': '5d0c0a39e6523caf00de9511089c9492'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Cross Back Printed T-Shirt for Men - Green,http://www.kaymu.com.np/cross-back-printed-t-shirt-for-men-green-1676942.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4802-2496761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-4802-2496761-1-zoom.jpg', 'path': 'full/c0f01c4a2978285633800b05cc161221556071ae.jpg', 'checksum': '97af3d47c617b85dc8c75afe2f9d1278'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Round Neck T-Shirt for Men - Orange,http://www.kaymu.com.np/round-neck-t-shirt-for-men-orange-1676928.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3901-8296761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-3901-8296761-1-zoom.jpg', 'path': 'full/340566b58d1269f7d9f89aea833cd86dd7f63953.jpg', 'checksum': '422161913aa67b46d23f677448be079b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Horse Printed Wash Tshirt For Men,http://www.kaymu.com.np/horse-printed-wash-tshirt-for-men-1666143.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4663-3416661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4663-3416661-1-zoom.jpg', 'path': 'full/ae0d0f9e99bbd9ff5eb0699647d23115c870d7a3.jpg', 'checksum': '4ba5891897f7d90f3650409ec97c9d4e'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Buddha Printed T-Shirt - Pink,http://www.kaymu.com.np/buddha-printed-t-shirt-pink-101621.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4366-126101-1-zoom.jpg,AsianCotton,Rs 387,"[{'url': 'http://static.kaymu.com.np/p/other-4366-126101-1-zoom.jpg', 'path': 'full/3a068018abaa01cee822457320586754fdd980fd.jpg', 'checksum': '2d80428d08b7c807ed122d6f37834e2f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,H&M Round Neck V-Shirt For Men Grey,http://www.kaymu.com.np/h-m-round-neck-v-shirt-for-men-grey-1666133.html,Men's,,Cotton,http://static.kaymu.com.np/p/h-m-4544-3316661-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/h-m-4544-3316661-1-zoom.jpg', 'path': 'full/a04d7da83726c109779f78fe8cb5785775d30f27.jpg', 'checksum': '0fe8a33c40e43617f4f78acf906526da'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,T-Neck Grey Quarter Sleeve Tshirt For Men,http://www.kaymu.com.np/t-neck-grey-quarter-sleeve-tshirt-for-men-1666136.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4539-6316661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4539-6316661-1-zoom.jpg', 'path': 'full/ee07e2b228e43ff3cc80b6c40e3754069cf99178.jpg', 'checksum': 'd5603cba160e416c571d8a9fc80e9b7f'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (5 reviews),0.30 kg,Full Sleeve Woolen T-Shirt - Black,http://www.kaymu.com.np/full-sleeve-woolen-t-shirt-black-1665813.html,Men's,Other,Wool,http://static.kaymu.com.np/p/other-6101-3185661-1-zoom.jpg,TheGanzaFashionWear,"Rs 2,185","[{'url': 'http://static.kaymu.com.np/p/other-6101-3185661-1-zoom.jpg', 'path': 'full/1528be7d81e85215a5ec8e14f57d8c74014a8c93.jpg', 'checksum': 'a1dbdf386b617f87d8721e0d376d91e1'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Pink Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/pink-top-coastel-baseball-t-shirt-300854.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5578-458003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5578-458003-1-zoom.jpg', 'path': 'full/e9fd93edc5524fcddef8a87b25a9265f9661c4a8.jpg', 'checksum': '152839c7f4c47e0e42c1448309845245'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Skull Printed Wash T Shirt For Men,http://www.kaymu.com.np/skull-printed-wash-t-shirt-for-men-1666150.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4657-0516661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4657-0516661-1-zoom.jpg', 'path': 'full/ad682da7360d7e5bedbb00ca64fbe0a451ba1a74.jpg', 'checksum': 'e3290d53ac3c9b6ce0069249b95b4df4'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Green Top Coastel Quarter Sleeve Baseball T-Shirt,http://www.kaymu.com.np/green-top-coastel-quarter-sleeve-baseball-t-shirt-300861.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5939-168003-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-5939-168003-1-zoom.jpg', 'path': 'full/dc3359ed915c0c6c8941dc524a35df67c6dd667e.jpg', 'checksum': 'ccac3639146cbf19aa2cbdb9a7233235'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Vans Black Tshirt For Men,http://www.kaymu.com.np/vans-black-tshirt-for-men-1666157.html,Men's,,Cotton,http://static.kaymu.com.np/p/vans_bags-4652-7516661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/vans_bags-4652-7516661-1-zoom.jpg', 'path': 'full/09c7521c48b73ae541719fea9d9a6ac392a5693f.jpg', 'checksum': 'b9732d818a6465d4ec5ffa64f197966d'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Never Ending Printed T-Shirt (Dark Green),http://www.kaymu.com.np/never-ending-printed-t-shirt-dark-green-1681318.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7271-8131861-1-zoom.jpg,AsianCotton,Rs 399,"[{'url': 'http://static.kaymu.com.np/p/other-7271-8131861-1-zoom.jpg', 'path': 'full/91e9cd58a1794a1869205daa342db3feb6dcf785.jpg', 'checksum': '4d150793188f28d2d8e59ba9096a9ba5'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Blue Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/blue-top-coastel-baseball-t-shirt-300850.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5339-058003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5339-058003-1-zoom.jpg', 'path': 'full/2d0f01618a27b973437a10271ae94aa838bfc9a9.jpg', 'checksum': '0c92b84650b8239490761420d35eb655'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Top Coastel Plain White Quarter Sleeve T-Shirt,http://www.kaymu.com.np/top-coastel-plain-white-quarter-sleeve-t-shirt-300864.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5999-468003-1-zoom.jpg,AwesomeDeal,"Rs 1,200","[{'url': 'http://static.kaymu.com.np/p/other-5999-468003-1-zoom.jpg', 'path': 'full/ec3a6c1408ef156ca068b10ffc74bc4185b00033.jpg', 'checksum': '6566e737db64da1e660475abded29cad'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Grey Top Coastel Baseball T-Shirt With Buttons,http://www.kaymu.com.np/grey-top-coastel-baseball-t-shirt-with-buttons-300867.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6238-768003-1-zoom.jpg,AwesomeDeal,"Rs 1,250","[{'url': 'http://static.kaymu.com.np/p/other-6238-768003-1-zoom.jpg', 'path': 'full/e89dddb34fe94c7827524be584a6fde7d4f668f0.jpg', 'checksum': 'bcccfadb96efdd76970cbd6c16a8b58f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Arsenal Printed T-Shirt,http://www.kaymu.com.np/arsenal-printed-t-shirt-1679748.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7657-8479761-1-zoom.jpg,OptionWearPatan,Rs 650,"[{'url': 'http://static.kaymu.com.np/p/other-7657-8479761-1-zoom.jpg', 'path': 'full/fdcecbab0771a42e4fb84a22839e1c960818a99d.jpg', 'checksum': 'bbf1b9b67485962ec8980ad8a4d0a0f7'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Anchor Printed T-Shirt for Men - White,http://www.kaymu.com.np/anchor-printed-t-shirt-for-men-white-1676933.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4316-3396761-1-zoom.jpg,AwesomeDeal,Rs 950,"[{'url': 'http://static.kaymu.com.np/p/other-4316-3396761-1-zoom.jpg', 'path': 'full/ac201c8ada9cec19eead4bc21ef6e7cdcb555394.jpg', 'checksum': 'acdc8896b87a869beb67060caa4c82c9'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Gap Baseball T-Shirt For Men,http://www.kaymu.com.np/gap-baseball-t-shirt-for-men-1666137.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4539-7316661-1-zoom.jpg,AwesomeDeal,"Rs 1,150","[{'url': 'http://static.kaymu.com.np/p/other-4539-7316661-1-zoom.jpg', 'path': 'full/5cf675ac6ad44b1073f6a2f17c63bbd5987822b9.jpg', 'checksum': 'b1ab2f195bf596647bc51ec40e295573'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Woodmax Bullet Printed T-Shirt - Blue,http://www.kaymu.com.np/woodmax-bullet-printed-t-shirt-blue-1676924.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3540-4296761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-3540-4296761-1-zoom.jpg', 'path': 'full/604b209509638dab20b0b992c3bcf7fddef6be85.jpg', 'checksum': '07438c514e49865abff5ac77755fa967'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Grey and Black Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/grey-and-black-top-coastel-baseball-t-shirt-300856.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5639-658003-1-zoom.jpg,AwesomeDeal,"Rs 1,100","[{'url': 'http://static.kaymu.com.np/p/other-5639-658003-1-zoom.jpg', 'path': 'full/74c5ce6cf267c1e9295ba83e68fd66e7cc49fada.jpg', 'checksum': '63c623e05940a517bfa31f28fa26fb4f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Light Green Round Neck T-Shirt for Men,http://www.kaymu.com.np/light-green-round-neck-t-shirt-for-men-1676925.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3600-5296761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-3600-5296761-1-zoom.jpg', 'path': 'full/0431b193cb10cc6ab413b8cee24d9ffb8c8fc9b1.jpg', 'checksum': 'eddd5b02b9d2a0508cd1dc4e8ee31931'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Manchester United The Red Devils Printed T-Shirt,http://www.kaymu.com.np/manchester-united-the-red-devils-printed-t-shirt-1679746.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7600-6479761-1-zoom.jpg,OptionWearPatan,Rs 650,"[{'url': 'http://static.kaymu.com.np/p/other-7600-6479761-1-zoom.jpg', 'path': 'full/c1c9a1550226edcd596d624a7fd7c28e4484c02a.jpg', 'checksum': '5643c64dbf22e38a297ca0f07d08b1a6'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,H&M Round Neck V-Shirt For Men Light Grey,http://www.kaymu.com.np/h-m-round-neck-v-shirt-for-men-light-grey-1666130.html,Men's,,Cotton,http://static.kaymu.com.np/p/h-m-4545-0316661-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/h-m-4545-0316661-1-zoom.jpg', 'path': 'full/f78ef442d8315adfad8a6c20c9d0d1784242e2f5.jpg', 'checksum': '96b3640b903ed3487bf07a8cf552d3e8'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.30 kg,Woodmax Bullet Printed T-Shirt - Red,http://www.kaymu.com.np/woodmax-bullet-printed-t-shirt-red-1676921.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3420-1296761-1-zoom.jpg,AwesomeDeal,Rs 900,"[{'url': 'http://static.kaymu.com.np/p/other-3420-1296761-1-zoom.jpg', 'path': 'full/1677e431b03afcb50550b4b6243daa5d6b6a3e13.jpg', 'checksum': 'b75ba58d5faa2b675a462c1033f48af7'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Minnesota Printed T-Shirt for Men - White,http://www.kaymu.com.np/minnesota-printed-t-shirt-for-men-white-1676943.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4860-3496761-1-zoom.jpg,AwesomeDeal,Rs 950,"[{'url': 'http://static.kaymu.com.np/p/other-4860-3496761-1-zoom.jpg', 'path': 'full/8227369d42604a62bb7957283a4e6459f527ca51.jpg', 'checksum': '9efe5b8a0259acbd399005ca1d3fe615'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,V-Neck Polo Tshirt For Men  Green,http://www.kaymu.com.np/v-neck-polo-tshirt-for-men-green-1666125.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4544-5216661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-4544-5216661-1-zoom.jpg', 'path': 'full/5578da293c3d02f7dcc4faf8062f720a633f737d.jpg', 'checksum': '7f8c3e8645ec774f81a405e277442051'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Black Vans Tshirt For Men,http://www.kaymu.com.np/black-vans-tshirt-for-men-1666122.html,Men's,,Cotton,http://static.kaymu.com.np/p/vans_bags-4549-2216661-1-zoom.jpg,AwesomeDeal,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/vans_bags-4549-2216661-1-zoom.jpg', 'path': 'full/d54dd3dbe08b85aa541a6e9bcccd260d0403e029.jpg', 'checksum': '81ea798ef4a3b1d26a4c1ed19deb73b4'}]",,,Bagmati - Kathmandu Inside Ring Road ,New
